58123825,"Input to reshape is a tensor with 63 values, but the requested shape requires a multiple of 150"
55553027,unsupported operand type(s) for *: 'Dimension' and 'float'
48482483,"Dimension 0 in both shapes must be equal, but are 4096 and 1000 for 'Assign_30' (op: 'Assign') with input shapes: [4096,3], [1000,3]."
48482483,"Dimension 0 in both shapes must be equal, but are 4096 and 1000 for 'Assign_30' (op: 'Assign') with input shapes: [4096,3], [1000,3]."
44720822,Unexpectedly found an instance of type `<class 'keras.layers.merge.Concatenate'>`. Expected a symbolic tensor instance.
44720822,Layer dense_1 was called with an input that isn't a symbolic tensor. Received type: <class 'keras.layers.merge.Concatenate'>. Full input: [<keras.layers.merge.Concatenate object at 0x00000000340DC4E0>]. All inputs to the layer should be tensors.
60245886,[WinError 193] %1 is not a valid Win32 application
46827434,"Shape mismatch: x has 8192 cols (and 16 rows) but y has 25088 rows (and 64 cols) Apply node that caused the error: Dot22(Reshape{2}.0, dense_1/kernel)"
57193474,GPU sync failed
57193474,GPU sync failed
51119874,setting an array element with a sequence.
58349094,You must compile your model before using it.
53757839,"Graph disconnected: cannot obtain value for tensor Tensor(""input_1_4:0"", shape=(?, 4, 4, 3), dtype=float32) at layer ""input_1"". The following previous layers were accessed without issue: []"
54758940,Unrecognized keyword arguments: {'validation_freq': 10}
57489460,"Input 0 is incompatible with layer conv2d_25: expected ndim=4, found ndim=5"
49843113,"Error when checking input: expected conv2d_1_input to have 4 dimensions, but got array with shape (4000, 20, 20)"
49843113,"Input 0 is incompatible with layer conv2d_1: expected ndim=4, found ndim=5"
49843113,"Error when checking input: expected conv2d_1_input to have 4 dimensions, but got array with shape (4000, 20, 20)"
49843113,"Input 0 is incompatible with layer conv2d_1: expected ndim=4, found ndim=5"
61405107,"weights can not be broadcast to values. values.rank=3. weights.rank=1. values.shape=(?, 7, 7). weights.shape=(?,)."
44003285,__init__() takes at least 4 arguments (4 given)
44003285,build() takes exactly 1 argument (2 given)
53266303,'str' object has no attribute 'ndim'
43054687,
60502722,"Error when checking target: expected dense_2 to have shape (12,) but got array with shape (1,)"
45352589,"Improper config format: {'layers': [{'class_name': 'InputLayer', 'config': {..."
53697858,"Error when checking target: expected dense_3 to have shape (1,) but got array with shape (6,)"
50996574,127
57134808,'Tensor' object is not callable
56030354,"Error when checking target: expected dense_3 to have shape (1000,) but got array with shape (1,)"
53063850,
55950519,"len(seq_lens) != input.dims(0), (256 vs. 1)"
45776592,list index out of range
45776592,no lapack/blas resources found
57043808,"Dimensions must be equal, but are 3 and 128 for 'add' (op: 'Add') with input shapes: [3], [7,128]"
55353657,"number of input channels does not match corresponding dimension of filter, 1 != 1603"
64161176,Expecting value: line 6 column 1 (char 5)
59080620,
61084824,'val_acc'
55598742,tuple index out of range
64149844,Cast string to float is not supported
41375651,"Dimension 0 in both shapes must be equal, but are 3 and 32 for 'Assign_11' (op: 'Assign') with input shapes: [3,3,3,32], [32,3,3,3]."
40569670,"Error when checking model input: the list of Numpy arrays that you are passing to your model is not the size the model expected. Expected to see 1 arrays but instead got the following list of 270 arrays: [array([[ -1.52587891e-04,   3.05175781e-05,  -1.52587891e-04,"
64128947,'PrefetchDataset' object is not subscriptable
61517193,'NoneType' object has no attribute '_inbound_nodes'
52461441,Failed to import `pydot`. Please install `pydot`. For example
43039931,"Error when checking model input: expected input to have shape (None, 64, 1) but got array with shape (6400, 1, 1)"
54351447,DLL load failed: The specified module could not be found.
41373079,"Input dimension mis-match. (input[0].shape[3] = 32, input[1].shape[3] = 0)"
44163891,"Matrix size-incompatible: In[0]: [128,512], In[1]: [25088,4096]"
53966020,module 'tensorboard.util' has no attribute 'PersistentOpEvaluator'
63270553,GPU sync failed
63406138,"Failed to find data adapter that can handle input: <class 'NoneType'>, <class 'NoneType'>"
45221601,Input arrays should have the same number of samples as target arrays. Found 1000 input samples and 1 target samples.
61810231,cannot import name 'swish' from 'tensorflow.python.keras.activations' (C:\Users\FlamePrinz\Anaconda3\lib\site-packages\tensorflow\python\keras\activations.py)
62739598,KerasClassifier should be a binary classifier
64767814,'str' object has no attribute 'decode'
47724077,"could not broadcast input array from shape (14,1) into shape (14)"
49630609,
49630609,
45464318,"array([[[[        nan,         nan,         nan, ...,         nan,"
47491098,0
60665202,"Error when checking target: expected dense_22 to have 3 dimensions, but got array with shape (1600, 2)"
57201943,"When subclassing the `Model` class, you should implement a `call` method."
57175459,sequential_6_input:0 is both fed and fetched.
53568780,"'int' object is not iterable"""
54641159,"Error when checking target: expected conv2d_transpose_21 to      have shape (250, 250, 1) but got array with shape (250, 250, 3)"
61828821,"indices[40,19] = 11263 is not in [0, 10000)"
58226787,None values not supported.
60069181,URL fetch failure on https://github.com/fchollet/deep-learning-models/releases/download/v0.6/mobilenet_1_0_224_tf_no_top.h5 : None -- [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1045)
60069181,"Command '['/Library/Frameworks/Python.framework/Versions/3.7/bin/python3.7', '-E', '-s', '-m', 'pip', 'install', '--upgrade', 'certifi']' returned non-zero exit status 1."
59639633,A `Concatenate` layer should be called on a list of at least 2 inputs
59639633,Conv2DCustomBackpropInputOp only supports NHWC.
59638137,as_list() is not defined on an unknown TensorShape.
57156410,DLL load failed: 지정된 프로시저를 찾을 수 없습니다.
52275093,"Error when checking target: expected dense_1 to have 2 dimensions, but got array with shape (None,)"
52275093,"Error when checking target: expected dense_1 to have 2 dimensions, but got array with shape (None,)"
64221240,cannot identify image file <_io.BytesIO object at 0x7f90a47e3b80>
62952612,"Layer block4_conv1 has multiple inbound nodes, hence the notion of ""layer output"" is ill-defined. Use `get_output_at(node_index)` instead."
46411573,None values not supported.
59492586,"Tensor Tensor(""Placeholder:0"", shape=(2700, 10800), dtype=float32) is not an element of this graph."
57855016,'str' object has no attribute '__array_interface__'
38749021,"could not broadcast input array from shape (42700,1,120,160) into shape (42700)"
52496438,
45158402,'History' object is not iterable
56155048,list index out of range
61231081,'NoneType' object is not subscriptable
56999387,"Using a `tf.Tensor` as a Python `bool` is not allowed. Use `if t is not None:` instead of `if t:` to test if a tensor is defined, and use TensorFlow ops such as tf.cond to execute subgraphs conditioned on the value of a tensor."
64610296,in user code:
64118599,Unable to create link (name already exists)
60773801,an integer is required (got type str)
56413962,"super(type, obj): obj must be an instance or subtype of type"""
63914485,Failed to convert a NumPy array to a Tensor (Unsupported object type int).
54613474,'Tensor' object has no attribute '_keras_shape'
54613474,'Tensor' object has no attribute '_keras_shape'
57695689,"Input 0 of layer sequential is incompatible with the layer: expected ndim=3, found ndim=2. Full shape received: [None, 6]"
56939076,'int' object has no attribute 'shape'
64684702,No module named 'tensorflow.keras'
64684702,module 'tensorflow' has no attribute 'constant'
64451590,"""None of [Int64Index([   0,    1,    2,    3,    4,    5,    6,    7,    8,    9,"
40362773,unable to open file (File accessibilty: Unable to open file)
44259651,"dimension mismatch in args to gemm (4,552)x(2184,2184)->(4,2184)"
61982617,"Negative dimension size caused by subtracting 5 from 3 for 'conv2d_1/convolution' (op: 'Conv2D') with input shapes: [?,3,32,32], [5,5,32,64]."
61982617,module 'tensorflow_core._api.v2.config' has no attribute 'experimental_list_devices'
47585698,"The model expects 9 target arrays, but only received one array. Found: array with shape (70, 512, 512, 1)"
44321352,"`Dense` can accept only 1 positional arguments ('units',), but you passed the following positional arguments: [3, 10]"
59223906,cannot import name 'pywrap_tensorflow'
55280872,"(None, 256) has type tuple, but expected one of: int, long"
55660786,only size-1 arrays can be converted to Python scalars
53492018,"Error when checking model input: the list of Numpy arrays that you are passing to your model is not the size the model expected. Expected to see 3 array(s), but instead got the following list of 1 arrays: [array([[ 0.,  1.,  2.,  3.,  4.,  5.,  6.,  7.,  8.,  9., 10., 11., 12.,"
63394030,'NoneType' object is not subscriptable
48815350,"Error when checking target: expected seq_2 to have 2 dimensions,   but got array with shape (10000, 784, 1)"
56982508,"2 root error(s) found. (0) Unknown: Failed to get convolution algorithm. This is probably because cuDNN failed to initialize, so try looking to see if a warning log message was printed above. [[{{node conv2d_1/convolution}}]] (1) Unknown: Failed to get convolution algorithm. This is probably because cuDNN failed to initialize, so try looking to see if a warning log message was printed above. [[{{node conv2d_1/convolution}}]] [[loss/mul/_115]] 0 successful operations. 0 derived errors ignored."
60059107,"Error when checking input: expected anchor_input to have 3 dimensions, but got array with shape (91965, 18)"
48901427,"Error when checking : expected dense_1_input to have shape (None, 2134) but got array with shape (34, 102)"
58902773,[_Derived_]  Fail to find the dnn implementation.
42976869,"size 1 must be non-negative, not -31193103"
42976869,c_extract: Some CudaNdarray has dim 2 on broadcastable dimension 2
60974983,"weights can not be broadcast to values. values.rank=0. weights.rank=2. values.shape=(). weights.shape=(8, 1939)."
59384131,The last dimension of the inputs to `Dense` should be defined. Found `None`.
59384131,The two structures don't have the same nested structure.
59384131,Failed to convert object of type <class 'tensorflow.python.framework.sparse_tensor.SparseTensor'> to Tensor.
63967510,Unknown layer: Functional
55252860,unknown opcode
63769069,'numpy.bool_' object has no attribute 'keys'
64077840,Data cardinality is ambiguous:
62535782,"Expecting int64_t value for attr strides, got numpy.int32"
51895184,"Error when checking input: expected dense_1_input to have 2 dimensions, but got array with shape (1,"
51895184,"Error when checking input: expected dense_1_input to have 2 dimensions, but got array with shape (1,"
51895184,"Error when checking input: expected dense_1_input to have 2 dimensions, but got array with shape (1,"
65084312,Calling `Model.predict` in graph mode is not supported when the `Model` instance was constructed with eager mode enabled. Please construct your `Model` instance in graph mode or call `Model.predict` with eager mode enabled.
52548594,"('Input data in `NumpyArrayIterator` should have rank 4. You passed an array with shape', (5, 256, 256, 3, 1))"
42438170,"Cannot interpret feed_dict key as Tensor: Tensor Tensor(""Placeholder:0"", shape=(96, 96, 3), dtype=float32) is not an element of this graph."
64073899,Unknown layer: Functional
50825248,"Expected binary or unicode string, got Dimension(None)"
55930341,'tuple' object has no attribute 'ndim'
55930341,"Error when checking input: expected input_1 to have shape (474,) but got array with shape (1,)"
63071277,"Input 0 is incompatible with layer flatten_5: expected min_ndim=3, found ndim=2"
63512562,"`validation_split` is only supported for Tensors or NumPy arrays, found following types in the input: [<class 'int'>, <class 'int'>, <class 'int'>, <class 'int'>, <class 'int'>, <class 'int'>, <class 'int'>, <class 'int'>, <class 'int'>, <class 'int'>, <class 'int'>, <class 'int'>, <class 'int'>, <class 'int'>"
53328808,cannot import name 'transpose_shape'
64661822,
62335581,'NoneType' object has no attribute 'replace'
59113341,Tensor conversion requested dtype int64 for Tensor with dtype int32: <tf.Tensor 'training_16/AdagradDA/update_dense_22/kernel/Identity:0' shape=() dtype=int32>
47972820,No module named 'cntk._cntk_py'
59294907,'str' object has no attribute 'pop'**
48744945,unsupported operand type(s) for /: 'NoneType' and 'long'
64341766,SVD did not converge
58373096,"Error when checking input: expected lstm_input to have 3 dimensions, but got array with shape (1000, 1)"
50567010,name 'texts' is not defined
56302243,"Dimensions must be equal, but are 1 and 64 for 'loss_1/zero_padding2d_5_loss/MatMul' (op: 'BatchMatMul') with input shapes: [?,64,64,1], [1,64,64,?]."
60392734,Dst tensor is not initialized.
52259343,inputs must be a list of at least one Tensor with the same dtype and shape
41883800,"Error when checking model target: expected dense_2 to have shape     (None, 200) but got array with shape (16, 2)"
58261348,Tried to convert 'y' to a tensor and failed. Error: None values not supported.
56972539,Unexpected keyword argument passed to optimizer: name
50081415,Input arrays should have the same number of samples as target arrays. Found 940286 input samples and 14951 target samples.
50542683,"write() argument must be str, not bytes"
50542683,'utf-8' codec can't decode byte 0x93 in position 0: invalid start byte
56836895,`handle` is not available outside the replica context or a `tf.distribute.Strategy.update()` call.
55707661,unsupported operand type(s) for *: 'NoneType' and 'int'
43411314,"Input 0 of the graph (indices start from 0), used to compute if{}(keras_learning_phase, Elemwise{true_div,no_inplace}.0, InplaceDimShuffle{0,2,3,1}.0), was not provided and not given a value. Use the Theano flag exception_verbosity='high', for more information on this error."
51573188,You are trying to load a weight file containing 2 layers into a model with 0 layers.
57846223,Node 'Adam/gradients/keras_layer_1/StatefulPartitionedCall_grad/StatefulPartitionedCall': Connecting to invalid output 1 of source node keras_layer_1/StatefulPartitionedCall which has 1 outputs
50325848,Unable to open file (file signature not found)
60472366,'Tensor' object cannot be interpreted as an integer
60104840,"A SciPy sparse matrix was passed to a model that expects dense inputs. Please densify your inputs first, such as by calling `x.toarray()`."
64677724,in user code:
41218937,'module' object has no attribute 'cpu_count'
63205737,"Error when checking input: expected dense_1_input to have shape (1,) but got array with shape (5000,)"
46999519,local variable 'arrays' referenced before assignment
54590826,'My_Generator' object is not an iterator
52200599,"You called `set_weights(weights)` on layer ""lstm_5"" with a  weight list of length 1, but the layer was expecting 3 weights. Provided weights: [array([[ 0.      ,  0.      ,  0.      , ...,  0...."
58867771,'acc'
59298364,list index out of range
56952239,"Error when checking input: expected lstm_1_input to have 3 dimensions, but got array with shape (838860, 3)"
63769455,Data cardinality is ambiguous:
59314065,Error while reading resource variable module/bert/encoder/transformer/group_0/inner_group_0/ffn_1/intermediate/output/dense/bias from Container: localhost. This could mean that the variable was uninitialized. Not found: Resource localhost/module/bert/encoder/transformer/group_0/inner_group_0/ffn_1/intermediate/output/dense/bias/class tensorflow::Var does not exist.
63587813,in converted code:
55073785,"Graph disconnected: cannot obtain value for tensor Tensor(""conv2d_2_input:0"", shape=(?, 6, 6, 2), dtype=float32) at layer ""conv2d_2_input"". The following previous layers were accessed without issue: []"
55073785,"Graph disconnected: cannot obtain value for tensor Tensor(""conv2d_2_input:0"", shape=(?, 6, 6, 2), dtype=float32) at layer ""conv2d_2_input"". The following previous layers were accessed without issue: []"
61165443,TypeError: len() of unsized object
62801886,total size of new array must be unchanged
58113043,module 'tensorflow' has no attribute 'estimator'
58113043,module 'tensorflow' has no attribute 'estimator'
51662840,"ConcatOp : Expected concatenating dimensions in the range [-2, 2), but got 2"
55890813,Object arrays cannot be loaded when allow_pickle=False
47600182,"Error when checking target: expected dense_14 to have shape (None, 1) but got array with shape (1956554, 3)"
63506620,cannot pickle '_thread.RLock' object
56598010,Default MaxPoolingOp only supports NHWC on device type CPU
57459366,Tensor objects are only iterable when eager execution is enabled. To iterate over this tensor use tf.map_fn.
56032900,"y_true and y_pred contain different number of classes 9, 2. Please provide the true labels explicitly through the labels argument. Classes found in y_true: [0. 1. 2. 3. 4. 5. 6. 7. 8.]"
62387043,"Using a `tf.Tensor` as a Python `bool` is not allowed. Use `if t is not None:` instead of `if t:` to test if a tensor is defined, and use TensorFlow ops such as tf.cond to execute subgraphs conditioned on the value of a tensor."
64312226,"Inputs should have rank 3. Received input shape: (None, 10, 10, 1)"
63481755,in user code:
62737066,"Error when checking model : the list of Numpy arrays that you are passing to your model is not the size the model expected. Expected to see 3 array(s), but instead got the following list of 1 arrays: [array([[[[41., 66., 71.], [32., 61., 56.], [26., 49., 81.], ..., [31., 36., 32.], [25., 30., 26.], [28., 33., 29.]], [..."
62976818,add_weight() got multiple values for argument 'name'
54493351,tuple index out of range
61351387,"('part_pt', (0, 200))"
54806437,"Dimension 1 in both shapes must be equal, but are 124 and 121. Shapes are [256,124] and [256,121]. for 'Assign_6' (op: 'Assign') with input shapes: [256,124], [256,121]."
63673517,in user code:
61997378,in user code:
61680950,unsupported operand type(s) for *=: 'Image' and 'float'
54525906,"Tensor Tensor(""softmax_1/Softmax:0"", shape=(?, 6), dtype=float32)"
54525906,"Tensor conv2d_1_input:0, specified in either feed_devices or fetch_devices was not found in the Graph"
57873324,"Error when checking model input: the list of Numpy arrays that you are passing to your model is not the size the model expected. Expected to see 3 array(s), but instead got the following list of 1 arrays: [array([[5., 5., 6., ..., 0., 0., 0.],"
58471126,Failed to create a directory: logs/Cats-vs-dog-cnn-64x21571558643\train; No such file or directory [Op:CreateSummaryFileWriter]
58471126,Failed to create a directory: logs/train\plugins\profile\2019-10-20_09-56-10; No such file or directory
52328433,index 4 is out of bounds for axis 0 with size 4
61254044,"weights can not be broadcast to values. values.rank=0. weights.rank=2. values.shape=(). weights.shape=(None, 20)."
62761496,Traceback (most recent call last):
41593902,Failed to import pydot. You must install pydot and graphviz for `pydotprint` to work.
59336042,setting an array element with a sequence.
52387192,"Error when checking target: expected conv2d_3 to have 4 dimensions, but got array with shape (66256, 58)"
59321290,2 root error(s) found.
64607234,The layer has never been called and thus has no defined output shape.
59524339,"Tensor Tensor(""dense_2/Softmax:0"", shape=(?, 4), dtype=float32) is not an element of this graph."
59524339,Error while reading resource variable conv2d_1/bias from Container: localhost. This could mean that the variable was uninitialized. Not found: Resource localhost/conv2d_1/bias/N10tensorflow3VarE does not exist.
51973147,"could not broadcast input array from shape (824,56,56,3) into shape (824)"
52922816,'<' not supported between instances of 'dict' and 'float'
63308383,"('Keyword argument not understood:', 'groups')"
59940366,using a `tf.Tensor` as a Python `bool` is not allowed in Graph execution. Use Eager execution or decorate this function with @tf.function.
63330598,index can't contain negative values
52221899,steps=None is only valid for a generator based on the
57778020,can't pickle _thread.RLock objects
51806852,
60580439,"Failed to find data adapter that can handle input: <class '__main__.ProteinDataGenerator'>, <class 'NoneType'>"
58667499,"Shape must be rank 3 but is rank 4 for 'padding_conv1_2/Pad' (op: 'Pad') with input shapes: [1,?,30,2], [3,2]."
51573241,while_loop() got an unexpected keyword argument 'maximum_iterations'
51573241,while_loop() got an unexpected keyword argument 'maximum_iterations'
60280923,"Can not squeeze dim[0], expected a dimension of 1, got 32"
48555386,'Conv2D' object has no attribute 'inbound_nodes'
58228271,"Expected binary or unicode string, got <function custom_activation_f at 0x000002896662C1E0>"
51132467,type object 'scipy.interpolate.interpnd.array' has no attribute '__reduce_cython__'
57250679,<built-in function TFE_Py_TapeWatch> returned a result with an error set
61000344,zero-size array to reduction operation maximum which has no identity**
61767623,"If your data is in the form of symbolic tensors, you should specify the `steps` argument"
58305206,"Output tensors to a Model must be the output of a TensorFlow `Layer` (thus holding past layer metadata). Found: Tensor(""model_21/dense_37/BiasAdd:0"", shape=(?, 2), dtype=float32)"
49573784,"You must feed a value for placeholder tensor 'dense2_target' with dtype float and shape [?,?]"
49573784,"You must feed a value for placeholder tensor 'dense2_target' with dtype float and shape [?,?]"
61371959,Unexpectedly found an instance of type `<class 'numpy.ndarray'>`. Expected a symbolic tensor instance.
61371959,in converted code:
57434934,"int() argument must be a string, a bytes-like object or a number, not 'tuple'"
65143376,"Graph disconnected: cannot obtain value for tensor Tensor(""input_6:0"", shape=(None, None, 512), dtype=float32) at layer ""dot_36"". The following previous layers were accessed without issue: ['embedding_51', 'lstm_51']"
51963377,'NoneType' object has no attribute '_inbound_nodes'
59119465,tuple index out of range
54064897,'NoneType' object has no attribute 'image_data_format'
58228840,using a `tf.Tensor` as a Python `bool` is not allowed in Graph execution. Use Eager execution or decorate this function with @tf.function.
49827328,"Error when checking : expected conv2d_1_input to have 4 dimensions, but got array with shape (32, 32, 3)"
50206574,"('Error when checking model target: expected no data, but got:', array([[[[ 1.        ,  1.        ,  1.        , ...,  0.38823533,"
57205032,list index out of range
63310748,in user code:
62660163,"Computed output size would be negative: -3 [input_size: 0, effective_filter_size: 4, stride: 1]"
62932014,Cannot create group in read only mode.
59333544,"indices[0,0] = -1 is not in [0, 5000)"
64104146,"Attempted to save a function b'__inference_forward_lstm_1_layer_call_fn_14156' which references a symbolic Tensor Tensor(""dropout/mul_1:0"", shape=(None, 300), dtype=float32) that is not a simple constant. This is not supported."
64104146,output/Identity is not in graph
61832658,list assignment index out of range
61832658,'list' object has no attribute 'shape'
42590770,PointSelection __getitem__ only works with bool arrays
63318302,cannot import name '_obtain_input_shape' from 'keras.applications.imagenet_utils'
60077931,"Incompatible shapes: [84,6] vs. [128,6]"
60077931,"Incompatible shapes: [128,6] vs. [42,6]"
52673987,cannot deepcopy this pattern object
62252267,in user code:
53098566,__init__() got an unexpected keyword argument 'trainable'
41901862,"Negative dimension size caused by subtracting 5 from 3 for 'Conv2D' (op: 'Conv2D') with input shapes: [?,3,32,32], [5,5,32,6]."
50967071,'PlantasTrigoDataset' object is not an iterator
63817717,tensor_in_shape must have 2 spatial dimensions. 5 0
63656040,Shape must be rank 1 but is rank 2
63881363,in user code:
63689072,module 'keras.optimizers' has no attribute 'TFOptimizer'
57140272,Invalid regularizer: {}
57149091,Fetch argument None has invalid type <class 'NoneType'>
64669185,"all the input array dimensions for the concatenation axis must match exactly, but along dimension 2, the array at index 0 has size 3 and the array at index 1 has size 1"
54641701,"Using a `tf.Tensor` as a Python `bool` is not allowed. Use `if t is not None:` instead of `if t:` to test if a tensor is defined, and use TensorFlow ops such as tf.cond to execute subgraphs conditioned on the value of a tensor."
58548520,"Layer weight shape (32187, 100) not compatible with provided weight shape (32186, 100)"
64291153,'Tensor' object has no attribute 'size'
63977823,"Graph disconnected: cannot obtain value for tensor Tensor(""lstm_layer_18/Identity_1:0"", shape=(8, 128), dtype=float32) at layer ""my_layer"". The following previous layers were accessed without issue: ['input_1', 'embedding', 'input_3', 'input_2', 'lambda1', 'reshape1']"
63977823,"Graph disconnected: cannot obtain value for tensor Tensor(""lstm_layer_18/Identity_1:0"", shape=(8, 128), dtype=float32) at layer ""my_layer"". The following previous layers were accessed without issue: ['input_1', 'embedding', 'input_3', 'input_2', 'lambda1', 'reshape1']"
54566195,[Errno 13] Permission denied:'C:/Users/dwika/Desktop/catdog/data/train'
63372065,in user code:
61912450,'Session' object has no attribute '_session'
58535392,"Unsupported data type for TPU: double, caused by output IteratorGetNext:0"
40396580,"Shapes (?, ?, 40, 40) and (40, ?, 40) are not compatible"
61781591,"Can not squeeze dim[2], expected a dimension of 1, got 5"
56851298,Failed to create a directory: ./logs\plugins\profile\2019-07-02_13-04-26; No such file or directory
45046727,output array is read-only
61775593,"Error when checking input: expected input_1 to have 4 dimensions, but got array with shape (194, 259, 3)"
61522733,only integer scalar arrays can be converted to a scalar index
56190405,"Expected float32, got {u'type': u'ndarray', u'value': [[1.0, 1.0], [1.0, 1.0]]} of type 'dict' instead."
56176639,y_col column/s must be numeric datatypes.
51342528,'list' object has no attribute 'shape'
46177505,"Input dimension mis-match. (input[0].shape[1] = 3, input[1].shape[1] = 32)"
41817101,Negative dimension size caused by subtracting 3 from 1
60489481,'NoneType' object is not callable
56892967,setting an array element with a sequence.
51469446,setting an array element with a sequence.
62586443,2 root error(s) found.
48723155,Expecting property name: line 7 column 2 (char 145)
53214189,'Dense' object has no attribute 'outbound_nodes'
51814224,Input 'y' of 'Mul' Op has type float32 that does not match type float64 of argument 'x'.
50308811,"Error when checking input: expected dense_41_input to have 3 dimensions, but got array with shape (1827, 41)"
58474650,'tuple' object has no attribute 'layer'
42627909,"Error when checking model target: expected newDense to have shape (None, 1) but got array with shape (24, 3)"
60264581,"Error when checking target: expected sequential_1 to have 4 dimensions, but got array with shape (32, 16)"
60264581,"Error when checking target: expected conv2d_3 to have 4 dimensions, but got array with shape (32, 16)"
60508363,"When passing a list as loss, it should have one entry per model outputs. The model has 2 outputs, but you passed loss=[<function <lambda> at 0x0000000041EFCB88>]"
61728300,"Number of mask dimensions must be specified, even if some dimensions are None."
61454585,can't pickle _thread.RLock objects
62967769,"No gradients provided for any variable: ['iqn_4/iq_nlayer_4/dense_16/kernel:0', 'iqn_4/iq_nlayer_4/dense_16/bias:0', 'iqn_4/iq_nlayer_4/dense_17/kernel:0', 'iqn_4/iq_nlayer_4/dense_17/bias:0', 'iqn_4/dense_18/kernel:0', 'iqn_4/dense_18/bias:0', 'iqn_4/dense_19/kernel:0', 'iqn_4/dense_19/bias:0']."
56156646,clone_model() got an unexpected keyword argument 'clone_function'
56156646,in case of invalid `model` argument value.
47667541,"You called `set_weights(weights)` on layer ""conv2d_60"" with a  weight list of length 3, but the layer was expecting 2 weights. Provided weights: [[[[ -6.22274876e-01  -2.18614027e-01   5.29607059..."
58549089,No loop matching the specified signature and casting was found for ufunc add
44095569,"Compilation failed (return status=1): C:\Users\M\AppData\Local\Theano\compiledir_Windows-10-10.0.14393-Intel64_Family_6_Model_60_Stepping_3_GenuineIntel-2.7.13-64\lazylinker_ext\mod.cpp:1:0: sorry, unimplemented: 64-bit mode not compiled in"
62863374,in user code:
54357927,"Failed to get convolution algorithm. This is probably because cuDNN failed to initialize, so try looking to see if a warning log message was printed above."
36886711,cannot import name gof
36886711,Failed to import pydot. You must install pydot and graphviz  for `pydotprint` to work.
63467813,DLL load failed while importing _pywrap_tensorflow_internal: The specified module could not be found.
63467813,Traceback (most recent call last):
62346317,"Failed to get convolution algorithm. This is probably because cuDNN failed to initialize, so try looking to see if a warning log message was printed above."
57539456,"Could not find PlaidML configuration file: ""experimental.json""."
61833985,cannot import name 'metadata' from 'importlib' (C:\Users\srish\Anaconda3\lib\importlib\__init__.py)
40904585,'module' object has no attribute 'PROTOCOL_SSLv3'
63509941,It looks like variables {<tf.Variable 'default_policy/
61775956,"Error when checking input: expected conv2d_2_input to have 4 dimensions, but got array with shape (1, 1, 6, 6, 2)"
63847215,DLL load failed: The specified module could not be found.
51346918,only length-1 arrays can be converted to Python scalars
60195238,"Graph disconnected: cannot obtain value for tensor Tensor(""labels_3:0"", shape=(?, 10), dtype=float32) at layer ""labels"". The following previous layers were accessed without issue: ['encoder_input', 'encoder']"
64902425,'str' object has no attribute 'decode'
54883644,Index out of range using input dim 2; input has only 2 dims [Op:StridedSlice] name: strided_slice/
42792405,"operands could not be broadcast together with shapes (7213,2048) (2048,1024)"
42792405,setting an array element with a sequence.
42792405,Jacobian is required for Newton-CG method
42792405,"('Bad input argument to theano function with name ""<ipython-input-365-a1ab256aa220>:1""  at index 0(0-based)', 'Wrong number of dimensions: expected 1, got 2 with shape (2000, 7213).')"
42792405,tensor.jacobian expects a 1 dimensional variable as `expression`. If not use flatten to make it a vector
64270950,"logits and labels must be broadcastable: logits_size=[128,10] labels_size=[1280,10]"
59377141,'list' object has no attribute 'dtype'
52598117,'NoneType' object has no attribute '_inbound_nodes'
51696464,can't pickle module objects
62894746,in user code:
56478195,"('The name ""vgg16"" is used 2 times in the model. All layer names should be unique. Layer names: ', ['input_1', 'input_2', 'lambda_1', 'lambda_2', 'lambda_3', 'lambda_4', 'lambda_5', 'lambda_6', 'model_1', 'vgg16', 'vgg16'])"
63129704,"You tried to call `count_params` on dense_46, but the layer isn't built. You can build it manually via: `dense_46.build(batch_input_shape)`."
59761890,tuple index out of range
52756389,Failed to import `pydot`. Please install `pydot`. For example with `pip install pydot`.
34967312,"('Bad input argument to theano function with name ""/usr/local/lib/python2.7/dist-packages/keras/backend/theano_backend.py:362""  at index 1(0-based)', 'Wrong number of dimensions: expected 3, got 2 with shape (5, 10).')"
56851895,module 'tensorflow' has no attribute 'get_default_graph'
62181309,Unknown activation: ReLU
48268563,Unexpected keyword argument passed to optimizer: amsgrad
44472693,"Input 0 is incompatible with layer dense_6: expected axis -1 of input shape to have value 128 but got shape (None, 32)"
55579366,Input arrays should have the same number of samples as target arrays. Found 416 input samples and 420 target samples.
45624116,`load_weights` requires h5py.``
61326144,substring not found
64954738,'numpy.ndarray' object has no attribute 'lower'
53064834,"('Invalid `distribution` argument: expected one of {""normal"", ""uniform""} but got', 'truncated_normal')"
45894208,A Message class can only inherit from Message
52945355,'BatchDataset' object has no attribute 'ndim'
60775526,[Errno 22] Invalid argument: 'H:\\data\\hospital_0\\hospital_0\\training\\0\\14157_idx5_x2851_y901_class0.png'
55558168,'SequenceGenerator' object has no attribute 'shape'
41097567,"Shapes (?, ?) and () must have the same rank"
52014004,"Using a generator with `use_multiprocessing=True` is not supported on Windows (no marshalling of generators across process boundaries). Instead, use single thread/process or multithreading."
42324140,Invalid optimizer: rmsprops
53191114,
63570400,Resource
48447149,"Tensor conversion requested dtype float32 for Tensor with dtype int64: 'Tensor(""training/TFOptimizer/Reshape_25:0"", shape=(1,), dtype=int64)'"
